name,website,email,phone,bio,city,state,lat,lon,source
Redwood Area Hospital,https://redwoodareahospital.org/,,+1 507 637 4500,,Redwood Falls,,44.5364735,-95.1065974,OpenStreetMap (Overpass)
Avera Marshall Regional Medical Center,https://www.avera.org/locations/marshall/,,+1-507-532-9661,Avera Health,Marshall,,44.4478438,-95.7776311,OpenStreetMap (Overpass)
Pipestone County Medical Center,https://www.avera.org/locations/profile/pipestone-county-medical-center-family-clinic-avera/,,+1 507 825 5811,Avera Health,Pipestone,,43.9910704,-96.3232416,OpenStreetMap (Overpass)
Sanford Luverne Medical Center,https://www.sanfordhealth.org/community/sanford-luverne,,+1 507 283 2321,Sanford Health,Luverne,,43.6721864,-96.2108829,OpenStreetMap (Overpass)
Sanford Worthington Medical Center,https://www.sanfordhealth.org/community/sanford-worthington,,+1 507 372 2941,Sanford Health,Worthington,,43.6222152,-95.5984542,OpenStreetMap (Overpass)
Windom Area Health,https://windomareahealth.org,,+1-507-831-2400,,Windom,MN,43.8789563,-95.1130414,OpenStreetMap (Overpass)
Albert Lea Medical Center,https://mayoclinichealthsystem.org/locations/albert-lea,,+1 507 373 2384,Mayo Clinic Health System,Albert Lea,,43.6522154,-93.3732901,OpenStreetMap (Overpass)
Mayo Clinic Health System Waseca,https://mayoclinichealthsystem.org/locations/waseca,,+1 507 835 1210,Mayo Clinic Health System,Waseca,,44.0816104,-93.5080839,OpenStreetMap (Overpass)
Faribault Medical Center,https://www.allinahealth.org/allina-health-faribault-medical-center,,+1 507 334 6451,Allina Health,Faribault,,44.2887513,-93.2570922,OpenStreetMap (Overpass)
Fairview Ridges Hospital,https://www.fairview.org/locations/fairview-ridges-hospital,,+1 952 892 2000,Fairview Health Services,Burnsville,,44.7482647,-93.2728704,OpenStreetMap (Overpass)
Maple Grove Hospital,https://www.maplegrovehospital.org/,,+1 763 581 1000,North Memorial Health;M Health Fairview,Maple Grove,MN,45.1328023,-93.4802842,OpenStreetMap (Overpass)
St. Croix Regional Medical Center,https://www.scrmc.org/,,+1 715 483 3261,,St. Croix Falls,WI,45.4083421,-92.6417369,OpenStreetMap (Overpass)
Hudson Hospital & Clinic,https://www.hudsonhospital.org/,,+1 715 531 6000,Health Partners,Hudson,WI,44.9609282,-92.7176034,OpenStreetMap (Overpass)
OakLeaf Surgical Hospital,https://www.oakleafsurgical.com/,,+1 715 831 8130,,Altoona,,44.8149571,-91.4528521,OpenStreetMap (Overpass)
HSHS St. Joseph's Hospital - Breese,https://www.stjoebreese.com/2,,+1 618 526 4511,Hospital Sisters Health System,Breese,IL,38.6260742,-89.5237589,OpenStreetMap (Overpass)
"Genesis Medical Center, Silvis",https://www.genesishealth.com/facilities/hospital/illini/index/,,+1 309 281 4000,Genesis Health System,Silvis,,41.4942035,-90.4183229,OpenStreetMap (Overpass)
Memorial Hospital East,https://www.memhospeast.com/,,+1 618 607 1000,BJC Healthcare,Shiloh,,38.5731598,-89.9042418,OpenStreetMap (Overpass)
Thomas H. Boyd Memorial Hospital,https://www.boydhcs.org/,,+1 217 942 6946,Boyd Healthcare Services,Carrollton,IL,39.2965241,-90.4132935,OpenStreetMap (Overpass)
Midwest Medical Center,https://www.midwestmedicalcenter.org/,,+1 815 777 1340,,Galena,IL,42.4483119,-90.4575071,OpenStreetMap (Overpass)
Carlinville Area Hospital,https://www.cahcare.com/,,+1 217 854 3141,,Carlinville,,39.2989014,-89.882896,OpenStreetMap (Overpass)
Red Bud Regional Hospital,http://www.redbudregional.com/,,+1 618 282 3831,,Red Bud,,38.2094282,-89.9970854,OpenStreetMap (Overpass)
Saint Vincent Kokomo Hospital,https://www.stvincent.org/Locations/Hospitals/Kokomo,,+1 765 456 5433,Ascension,Kokomo,,40.4854505,-86.1570957,OpenStreetMap (Overpass)
Marion General Hospital,https://www.mgh.net/,,+1 765 660 6000,,Marion,,40.564786,-85.665734,OpenStreetMap (Overpass)
Franciscan Health Crawfordsville,https://www.franciscanhealth.org/healthcare-facilities/franciscan-health-crawfordsville-60,,+1 765 362 2800,Franciscan Health,Crawfordsville,IN,40.0660272,-86.906041,OpenStreetMap (Overpass)
Henry County Memorial Hospital,https://www.hchcares.org/,,+1 765 521 0890,Henry Community Health,New Castle,,39.9433625,-85.3628364,OpenStreetMap (Overpass)
Hancock Regional Hospital,https://www.hancockregionalhospital.org/,,+1 317 462 5544,,Greenfield,,39.7949893,-85.7674286,OpenStreetMap (Overpass)
Daviess Community Hospital,https://www.dchosp.org/,,+1 812 254 2760,,Washington,,38.6595892,-87.1600409,OpenStreetMap (Overpass)
Plymouth Medical Center,https://www.sjmed.com/plymouth-medical-center,,+1 574 948 4000,Saint Joseph Health System,Plymouth,,41.3338167,-86.3313214,OpenStreetMap (Overpass)
Parkview Huntington Hospital,https://www.parkview.com/en/locations/ParkviewHuntingtonHospital/,,+1 260 355 3000,Parkview Health,Huntington,,40.9051509,-85.4880819,OpenStreetMap (Overpass)
Parkview Whitley Hospital,https://www.parkview.com/en/locations/ParkviewWhitleyHospital/,,+1 260 248 9301,Parkview Health,Columbia City,,41.1588164,-85.4647305,OpenStreetMap (Overpass)
Kosciusko Community Hospital,https://kch.com/,,+1 574 267 3200,Lutheran Health Network,Warsaw,,41.247778,-85.8289244,OpenStreetMap (Overpass)
Dupont Hospital,https://theduponthospital.com/,,+1 260 416 3000,Lutheran Health Network,Fort Wayne,,41.1751301,-85.1084474,OpenStreetMap (Overpass)
Franciscan Health Munster,https://www.franciscanhealth.org/healthcare-facilities/franciscan-health-munster-57,,+1 219 922 4200,Franciscan Health,Munster,IN,41.5383638,-87.5120875,OpenStreetMap (Overpass)
Pinnacle Hospital,https://pinnaclehealthcare.net/,,+1 219 756 2100,,Crown Point,IN,41.4481428,-87.3287235,OpenStreetMap (Overpass)
Physicians Medical Center,http://www.pmcindiana.com/,,+1 812 206 7660,,New Albany,,38.3400794,-85.827984,OpenStreetMap (Overpass)
Indiana University Health Arnett Hospital,https://iuhealth.org/find-locations/iu-health-arnett-hospital,,+1 765 448 8900,Indiana University Health,Lafayette,,40.4007317,-86.8062958,OpenStreetMap (Overpass)
Kentuckiana Medical Center,https://www.kmchospital.com/,,+1 812 280 3300,,Clarksville,,38.3332819,-85.7523547,OpenStreetMap (Overpass)
Unity Medical & Surgical Hospital,https://www.umsh.net/,,+1 574 231 6800,,Mishawaka,,41.7014518,-86.177875,OpenStreetMap (Overpass)
Saint Vincent Randolph,https://www.stvincent.org/Locations/Hospitals/Randolph,,+1 765 584 0004,Ascension,Winchester,,40.1689776,-84.9690497,OpenStreetMap (Overpass)
Saint Vincent Jennings Hospital,https://www.stvincent.org/Locations/Hospitals/Jennings,,+1 812 352 4200,Ascension,North Henry,IN,39.009833,-85.6411189,OpenStreetMap (Overpass)
Pulaski Memorial Hospital,https://www.pmhnet.com/,,+1 574 946 2100,,Winamac,,41.056173,-86.5961884,OpenStreetMap (Overpass)
Indiana University Health Paoli Hospital,https://iuhealth.org/find-locations/iu-health-paoli-hospital,,+1 812 723 2811,Indiana University Health,Paoli,IN,38.5682314,-86.4748881,OpenStreetMap (Overpass)
Saint Vincent Williamsport Hospital,https://www.stvincent.org/Locations/Hospitals/Williamsport,,+1 765 762 4000,Ascension,Williamsport,IN,40.2902738,-87.2965587,OpenStreetMap (Overpass)
Ascension Saint Vincent Clay Hospital,https://healthcare.ascension.org/locations/indiana/ineva/brazil-ascension-st-vincent-clay,,+1 812 442 2500,Ascension,Brazil,,39.5288041,-87.1112996,OpenStreetMap (Overpass)
Indiana University Health Tipton Hospital,https://iuhealth.org/find-locations/iu-health-tipton-hospital,,+1 765 675 8500,Indiana University Health,Tipton,,40.2718507,-86.0423227,OpenStreetMap (Overpass)
Saint Vincent Salem Hospital,https://www.stvincent.org/Locations/Hospitals/Salem,,+1 812 883 5881,Ascension,Salem,IN,38.6132713,-86.1069403,OpenStreetMap (Overpass)
Gibson General Hospital,http://www.gibsongeneral.com/,,+1 812 385 3401,,Princeton,,38.3610502,-87.5901098,OpenStreetMap (Overpass)
Indiana University Health Jay Hospital,https://iuhealth.org/find-locations/iu-health-jay-hospital,,+1 260 726 7131,Indiana University Health,Portland,,40.4408694,-84.9845203,OpenStreetMap (Overpass)
Parkview LaGrange Hospital,https://www.parkview.com/en/locations/ParkviewLaGrangeHospital/,,+1 260 463 9000,Parkview Health,LaGrange,,41.6452529,-85.4258833,OpenStreetMap (Overpass)
Saint Vincent Warrick Hospital,http://www.stvincentevansville.org/locations/locations-profile/?id=95,,+1 812 897 4800,Ascension,Boonville,IN,38.0420582,-87.2627234,OpenStreetMap (Overpass)
Union Hospital Clinton,http://www.myunionhospital.org/unionhospital/union-hospital-clinton,,+1 765 832 1234,Union Hospital,Clinton,,39.6531653,-87.3985821,OpenStreetMap (Overpass)
Putnam County Hospital,https://pchosp.org/,,+1 765 653 5121,,Greencastle,IN,39.621115,-86.84775,OpenStreetMap (Overpass)
Whitesburg ARH Hospital,https://www.arh.org/locations/whitesburg.aspx,,+1 606 633 3500,Appalachian Regional Healthcare System,Whitesburg,,37.1135381,-82.812686,OpenStreetMap (Overpass)
Owensboro Health Muhlenberg Community Hospital,https://www.owensborohealth.org/locations/muhlenberg-community-hospital/,,+1 270 338 8000,Owensboro Health,Greenville,,37.1960915,-87.1895952,OpenStreetMap (Overpass)
T.J. Samson Community Hospital,https://www.tjsamson.org/,,+1 270 651 4444,TJ Regional Health,Glasgow,,37.0113085,-85.905131,OpenStreetMap (Overpass)
Middlesboro ARH Hospital,https://www.arh.org/locations/middlesboro.aspx,,+1 606 242 1100,Appalachian Regional Healthcare System,Middlesboro,,36.6063062,-83.7400353,OpenStreetMap (Overpass)
Pineville Community Health Center,https://www.pinevillehospital.org/,,+1 606 337 3051,,Pineville,KY,36.7630045,-83.7081907,OpenStreetMap (Overpass)
Murray-Calloway County Hospital.,https://www.murrayhospital.org/,,+1 270 762 1100,,Murray,,36.6071697,-88.3102218,OpenStreetMap (Overpass)
Hazard ARH Regional Medical Center,https://www.arh.org/locations/hazard.aspx,,+1 606 439 6600,Appalachian Regional Healthcare System,Hazard,,37.2774321,-83.2279721,OpenStreetMap (Overpass)
Bourbon Community Hospital,https://www.bourbonhospital.com/,,+1 859 987 3600,,Paris,,38.2211663,-84.2378372,OpenStreetMap (Overpass)
Harlan ARH Hospital,https://www.arh.org/locations/harlan.aspx,,+1 606 573 8100,Appalachian Regional Healthcare System,Harlan,,36.8094834,-83.3135453,OpenStreetMap (Overpass)
Owensboro Health Twin Lakes Medical Center,https://www.owensborohealth.org/locations/profile/owensboro-health-twin-lakes-medical-center,,+1 270 259 9400,,Leitchfield,,37.4729032,-86.2887048,OpenStreetMap (Overpass)
Harrison Memorial Hospital,https://www.harrisonmemhosp.com/,,+1 859 234 2300,,Cynthiana,KY,38.3836583,-84.2775677,OpenStreetMap (Overpass)
Taylor Regional Hospital,https://www.trhosp.org/,,+1 270 465 3561,,Campbellsville,,37.3665592,-85.3366432,OpenStreetMap (Overpass)
Crittenden Health Systems,http://www.crittenden-health.org/,,+1 270 965 5281,,Marion,,37.3288814,-88.0923696,OpenStreetMap (Overpass)
Monroe County Medical Center,https://www.mcmccares.com/,,+1 270 487 9231,,Tompkinsville,,36.6988879,-85.6764329,OpenStreetMap (Overpass)
The Medical Center at Albany,https://www.chc.net/services/hospitals/the_medical_center_at_albany.aspx,,+1 606 387 8000,Med Center Health,Albany,,36.6979169,-85.1467263,OpenStreetMap (Overpass)
Rockcastle Regional Hospital,https://www.rockcastleregional.org/,,+1 606 256 2195,,Mount Vernon,,37.3573567,-84.3359444,OpenStreetMap (Overpass)
Frankfort Regional Medical Center,https://frankfortregional.com/,,+1 502 875 5240,HCA,Frankfort,,38.1601863,-84.9066313,OpenStreetMap (Overpass)
Kentucky River Medical Center,http://www.kentuckyrivermc.com/,,+1 606 666 6000,,Jackson,,37.5655773,-83.3690797,OpenStreetMap (Overpass)
University of Louisville Hospital,https://uoflhospital.org/,,+1 502 562 3000,,Louisville,KY,38.2486057,-85.7450094,OpenStreetMap (Overpass)
Marcum & Wallace Memorial Hospital,https://www.mercy.com/locations/hospitals/irvine/marcum-and-wallace-memorial-hospital,,+1 606 723 2115,Mercy Health,Irvine,,37.7062133,-83.9776334,OpenStreetMap (Overpass)
Methodist Hospital Union County Campus,https://www.methodisthospital.net/Locations/Methodist-Hospital-Union-County-Campus.aspx,,+1 270 389 5000,Methodist Hospital,Morganfield,,37.6284462,-87.947756,OpenStreetMap (Overpass)
Casey County Hospital,https://www.caseycountyhospital.com/,,+1 606 787 6275,,Liberty,,37.3178638,-84.9329343,OpenStreetMap (Overpass)
Carroll County Memorial Hospital,https://www.ccmhosp.com/,,+1 502 732 4321,,Carrollton,,38.6801842,-85.1685865,OpenStreetMap (Overpass)
Saint Elizabeth Grant Hospital,https://www.stelizabeth.com/location/details/st-elizabeth-grant,,+1-859-824-8240,Saint Elizabeth Healthcare,Williamstown,,38.6470494,-84.5778071,OpenStreetMap (Overpass)
Ephraim McDowell Fort Logan Hospital,https://www.emhealth.org/our-hospitals/ephraim-mcdowell-fort-logan-hospital,,+1 606 365 4788,Ephraim McDowell Health,Stanford,,37.5425102,-84.6528876,OpenStreetMap (Overpass)
Cumberland County Hospital,http://www.cchospital.org/,,+1 270 864 2511,,Burkesville,,36.7961561,-85.3730795,OpenStreetMap (Overpass)
Livingston Hospital and Healthcare Services,https://www.lhhs.org/,,+1 270 988 2299,,Salem,,37.2633781,-88.2285968,OpenStreetMap (Overpass)
Wayne County Hospital,https://waynehospital.org/,,+1 606 348 9343,,Monticello,,36.8197507,-84.8669761,OpenStreetMap (Overpass)
Caldwell Medical Center,https://caldwellmedical.com/,,+1 270 365 0300,,Princeton,,37.1138141,-87.9091564,OpenStreetMap (Overpass)
Ohio County Hospital,https://ohiocountyhospital.com/,,+1 270 298 7411,,Hartford,,37.4483899,-86.8961853,OpenStreetMap (Overpass)
The Medical Center at Scottsville,http://www.themedicalcenterscottsville.org/,,+1 270 622 2800,Commonwealth Health Corporation,Scottsville,,36.7610094,-86.2147916,OpenStreetMap (Overpass)
Jane Todd Crawford Hospital,https://www.janetoddhospital.com/,,+1 270 932 4211,,Greensburg,,37.2430875,-85.4943368,OpenStreetMap (Overpass)
Russell County Hospital,https://www.russellcohospital.org/,,+1 270 866 4141,,Russell Springs,,37.0573711,-85.0676269,OpenStreetMap (Overpass)
Pontiac General Hospital,https://www.pontiacgeneral.com/,,+1 248 857 7200,,Pontiac,MI,42.6337501,-83.3085644,OpenStreetMap (Overpass)
McLaren Thumb Region,https://www.mclaren.org/thumb-region/mclaren-thumb-region-home,,+1 989 269 9521,McLaren,Bad Axe,,43.8037227,-83.0316049,OpenStreetMap (Overpass)
Memorial Healthcare,https://www.memorialhealthcare.org/,,+1 989 723 5211,,Owosso,,43.0061168,-84.1799942,OpenStreetMap (Overpass)
McLaren Lapeer Region,https://www.mclaren.org/lapeerregion/lapeerregion.aspx,,+1 810 667 5500,McLaren Health Care,Lapeer,,43.0624311,-83.3216205,OpenStreetMap (Overpass)
University of Michigan Health - Sparrow Carson,https://www.uofmhealthsparrow.org/our-hospitals-services/um-health-sparrow-hospitals/carson,,+1 989 584 3131,University of Michigan Health - Sparrow,Carson City,MI,43.1757614,-84.8418104,OpenStreetMap (Overpass)
"Beaumont Hospital, Taylor",https://www.beaumont.org/locations/beaumont-hospital-taylor,,+1 313 295 5000,Beaumont Health,Taylor,,42.2350234,-83.2744414,OpenStreetMap (Overpass)
Spectrum Health Gerber Memorial,https://www.spectrumhealth.org/locations/spectrum-health-gerber-memorial,,+1 231 924 3300,Spectrum Health,Fremont,MI,43.4648453,-85.9508105,OpenStreetMap (Overpass)
Marlette Regional Hospital,https://marletteregionalhospital.org/,,+1 989 635 4000,,Marlette,,43.3324749,-83.0816992,OpenStreetMap (Overpass)
Allegan General Hospital,https://www.aghosp.org/,,+1 269 673 8424,,Allegan,,42.5198139,-85.8563841,OpenStreetMap (Overpass)
University of Michigan Health - Sparrow Eaton,https://www.uofmhealthsparrow.org/our-hospitals-services/um-health-sparrow-hospitals/eaton,,+1 517 543 1050,University of Michigan Health - Sparrow,Charlotte,,42.5657027,-84.8320725,OpenStreetMap (Overpass)
Eaton Rapids Medical Center,https://www.eatonrapidsmedicalcenter.org/,,+1 517 663 2671,,Eaton Rapids,,42.4948287,-84.6592567,OpenStreetMap (Overpass)
Aspirus Iron River Hospital,https://www.aspirus.org/iron-river-hospital/our-locations/aspirus-iron-river-hospital-961,,+1 906 265 6121,Aspirus,Iron River,MI,46.0995693,-88.6187719,OpenStreetMap (Overpass)
Mckenzie Health System,https://www.mckenziehealth.org/,,+1 810 648 3770,,Sandusky,,43.4230777,-82.8316543,OpenStreetMap (Overpass)
Harbor Beach Community Hospital,https://www.hbch.org/,,+1 989 479 3201,,Harbor Beach,,43.8425199,-82.6519507,OpenStreetMap (Overpass)
Sheridan Community Hospital,https://www.sheridanhospital.com/,,+1 989 291 3261,,Sheridan,,43.2162074,-85.0741795,OpenStreetMap (Overpass)
Deckerville Community Hospital,https://www.deckervillehosp.org/,,+1 810 376 2835,,Deckerville,,43.5284463,-82.7341439,OpenStreetMap (Overpass)
Scheurer Hospital,https://www.scheurer.org/,,+1 989 453 3223,,Pigeon,,43.8346922,-83.2783064,OpenStreetMap (Overpass)
Oakland Regional Hospital,https://oaklandregionalhospital.com/,,+1 248 423 5100,,Southfield,,42.4576101,-83.2033736,OpenStreetMap (Overpass)
"Ascension Providence Hospital, Southfield Campus",https://healthcare.ascension.org/locations/michigan/southfield-providence-providence-park,,+1 248 849 3000,Ascension,Southfield,,42.4571759,-83.2039228,OpenStreetMap (Overpass)
Northfield Hospital,https://www.northfieldhospital.org/,,+1 507 646 1000,Northfield Hospital & Clinics,Northfield,MN,44.4731837,-93.1916432,OpenStreetMap (Overpass)
Lakeview Hospital,https://www.lakeviewhealth.org/lakeviewhospital,,+1 651 439 5330,Lakeview Health,Stillwater,,45.0468274,-92.818028,OpenStreetMap (Overpass)
Buffalo Hospital,https://www.allinahealth.org/buffalo-hospital/,,+1 763 682 1212,Allina Health,Buffalo,,45.1952011,-93.8713699,OpenStreetMap (Overpass)
Essentia Health Saint Mary's,https://www.essentiahealth.org/find-facility/profile/essentia-health-st-marys-detroit-lakes/,,+1-218-847-5611,Essentia Health,Detroit Lakes,,46.8143402,-95.8433978,OpenStreetMap (Overpass)
Fairview Northland Regional Hospital,https://www.fairview.org/locations/fairview-northland-medical-center,,+1 763 389 1313,Fairview Health Services,Princeton,,45.557953,-93.59022,OpenStreetMap (Overpass)
Mayo Clinic Health System Fairmont,https://mayoclinichealthsystem.org/locations/fairmont,,+1 507 238 8100,Mayo Clinic Health System,Fairmont,,43.639612,-94.45023,OpenStreetMap (Overpass)
Mahnomen Health Center,https://www.mahnomenhealthcenter.com/,,+1 218 935 2511,,Mahnomen,,47.311656,-95.9729833,OpenStreetMap (Overpass)
LakeWood Health Center,https://lakewoodhealthcenter.org/,,+1 218 634 2120,Catholic Health Initiatives,Baudette,MN,48.7065178,-94.6005785,OpenStreetMap (Overpass)
Sanford Westbrook Medical Center,https://www.sanfordhealth.org/locations/sanford-westbrook-medical-center,,+1 507 274 1100,Sanford Health,Westbrook,,44.045592,-95.4396208,OpenStreetMap (Overpass)
Sanford Tracy Medical Center,https://www.sanfordhealth.org/locations/sanford-tracy-medical-center,,+1 507 629 8300,Sanford Health,Tracy,,44.2320996,-95.6077541,OpenStreetMap (Overpass)
Sanford Wheaton Medical Center,https://www.sanfordhealth.org/locations/sanford-wheaton-medical-center,,+1 320 563 8226,Sanford Health,Wheaton,,45.8087996,-96.5012279,OpenStreetMap (Overpass)
Ridgeview Sibley Medical Center,https://www.sibleymedical.org/locations/arlington-hospital/,,+1 507 964 2271,Sibley Medical Centers,Arlington,,44.610546,-94.0850751,OpenStreetMap (Overpass)
Cook Hospital,https://www.cookhospital.org/,,+1 218 666 5945,,Cook,,47.8529343,-92.6798574,OpenStreetMap (Overpass)
Essentia Health Ada,https://www.essentiahealth.org/find-facility/profile/essentia-health-ada/,,+1 218 784 5000,Essentia Health,Ada,,47.2975906,-96.5313508,OpenStreetMap (Overpass)
Johnson Memorial Health Services,https://jmhsmn.org/,,+1 320 769 4323,,Dawson,,44.9311899,-96.0661267,OpenStreetMap (Overpass)
Sanford Jackson Medical Center,https://www.sanfordhealth.org/locations/sanford-jackson-medical-center,,+1 507 847 2420,Sanford Health,Jackson,,43.6245246,-95.0038967,OpenStreetMap (Overpass)
Bigfork Valley Hospital,https://www.bigforkvalley.org/,,+1 218 743 3177,,Bigfork,,47.7471814,-93.6451338,OpenStreetMap (Overpass)
Murray County Medical Center,https://www.murraycountymed.org/,,+1 507 836 6111,,Slayton,MN,43.9921456,-95.7598003,OpenStreetMap (Overpass)
Essentia Health Holy Trinity Hospital,https://www.essentiahealth.org/find-facility/profile/essentia-health-holy-trinity-hospital-graceville/,,+1 320 748 7223,Essentia Health,Graceville,,45.5627664,-96.4341026,OpenStreetMap (Overpass)
Rainy Lake Medical Center,https://www.rainylakemedical.com/,,+1 218 283 4481,,International Falls,,48.5945345,-93.4320179,OpenStreetMap (Overpass)
Madelia Community Hospital,https://www.mchospital.org/,,+1 507 642 3255,,Madelia,,44.0487751,-94.4095597,OpenStreetMap (Overpass)
Chippewa County-Montevideo Hospital,http://www.montevideomedical.com/,,+1 320 269 8877,,Montevideo,,44.953969,-95.7119519,OpenStreetMap (Overpass)
CentraCare Health - Long Prairie,https://www.centracare.com/locations/long-prairie/hospital/,,+1 320-732-2141,CentraCare Health,Long Prairie,MN,45.9731209,-94.8433171,OpenStreetMap (Overpass)
CentraCare Health – Melrose,https://www.centracare.com/locations/melrose/,,+1 320 256 4231,CentraCare Health,Melrose,,45.6759909,-94.8244849,OpenStreetMap (Overpass)
Mayo Clinic Health System Saint James,https://mayoclinichealthsystem.org/locations/st-james,,+1 507 375 3261,Mayo Clinic Health System,St. James,,43.9698406,-94.6227172,OpenStreetMap (Overpass)
Saint Elizabeth Medical Center,https://healthcare.ascension.org/Locations/Wisconsin/Wabasha-Saint-Elizabeths-Medical-Center,,+1 651 565 4531,Ascension,Wabasha,,44.3879105,-92.0469825,OpenStreetMap (Overpass)
Kittson Memorial Healthcare Center,https://www.kmhc.net/,,+1 218 843 3612,,Hallock,,48.7672214,-96.9399785,OpenStreetMap (Overpass)
Mayo Clinic Health System Lake City,https://mayoclinichealthsystem.org/locations/lake-city,,+1 651 345 3321,Mayo Clinic Health System,Lake City,,44.4595257,-92.2875522,OpenStreetMap (Overpass)
Essentia Health Northern Pines Medical Center,https://www.essentiahealth.org/find-facility/profile/essentia-health-northern-pines-aurora/,,+1 218 229 2211,Essentia Health,Aurora,,47.5180115,-92.230081,OpenStreetMap (Overpass)
Ortonville Area Health Services,https://oahs.us/,,+1 320 839 2502,,Ortonville,,45.3149073,-96.4464581,OpenStreetMap (Overpass)
Granite Falls Municipal Hospital,https://www.granitefallshealth.com/,,+1 320 564 3111,Granite Falls Health,Granite Falls,,44.8084196,-95.5434944,OpenStreetMap (Overpass)
Lifecare Medical Center,https://lifecaremedicalcenter.org/,,+1 218 463 2500,,Roseau,,48.8386539,-95.7601619,OpenStreetMap (Overpass)
Avera Tyler Hospital,https://www.avera.org/locations/profile/avera-tyler-hospital/,,+1 507 247 5521,Avera,Tyler,,44.2719411,-96.1303335,OpenStreetMap (Overpass)
Mayo Clinic Health System Springfield,https://mayoclinichealthsystem.org/locations/springfield,,+1 507 723 6201,Mayo Clinic Health System,Springfield,,44.2465574,-94.9713054,OpenStreetMap (Overpass)
Tri-County Health Care,https://www.tchc.org/,,+1 218 631 3510,Tri-County Health Care,Wadena,,46.4457472,-95.1343059,OpenStreetMap (Overpass)
Glencoe Regional Health Services,https://grhsonline.org/,,+1 320 864 3121,,,,44.7791835,-94.1542898,OpenStreetMap (Overpass)
Cass Lake Indian Health Services Hospital,https://www.ihs.gov/Bemidji/healthcarefacilities/casslake/,,+1 218 335 3200,Indian Health Services,Cass Lake,,47.3846761,-94.609036,OpenStreetMap (Overpass)
Mayo Clinic Health System New Prague,https://mayoclinichealthsystem.org/locations/new-prague,,+1 952 758 4431,Mayo Clinic Health System,New Prague,MN,44.5464532,-93.5746195,OpenStreetMap (Overpass)
Stevens Community Medical Center,https://www.scmcinc.org/,,+1 320 589 1313,,Morris,,45.5847301,-95.9045862,OpenStreetMap (Overpass)
Swift County Benson Health Services,https://www.scbh.org/,,+1 320 843 4232,,Benson,,45.3144374,-95.6088305,OpenStreetMap (Overpass)
Meeker Memorial Hospital,https://meekermemorial.org/,,+1 320 693 4500,,Litchfield,,45.120004,-94.5291914,OpenStreetMap (Overpass)
CentraCare Health - Sauk Centre,https://www.centracare.com/locations/sauk-centre/,,+1 320 352 2221,CentraCare Health,Sauk Centre,,45.7458171,-94.9554876,OpenStreetMap (Overpass)
Madison Healthcare Services,http://mlhmn.org/,,+1 320 598 7551,Madison Healthcare Services,Madison,,45.0170525,-96.1881638,OpenStreetMap (Overpass)
Ridgeview Le Sueur Medical Center,https://ridgeviewlesueur.org/,,+1 507 665 3375,Ridgeview Medical Center,Le Sueur,,44.4542852,-93.9154683,OpenStreetMap (Overpass)
Glacial Ridge Hospital,https://glacialridge.org/,,+1 866 667 4747,Glacial Ridge Health System,Glenwood,,45.6461892,-95.3892061,OpenStreetMap (Overpass)
CHI Saint Francis Health,https://www.sfcare.org/,,+1 218 643 3000,Catholic Health Initiatives,Breckenridge,,46.2915082,-96.5881115,OpenStreetMap (Overpass)
UW Health East Madison Hospital,https://www.uwhealth.org/uw-health-at-the-american-center/45863,,+1 608 440 6400,UW Health,Madison,WI,43.1548014,-89.301011,OpenStreetMap (Overpass)
CHWC Montpelier Hospital,https://www.chwchospital.org/montpelier-hospital/,,+1 419 485 3154,Community Hospitals And Wellness Centers,Montpelier,,41.5902051,-84.5952295,OpenStreetMap (Overpass)
East Ohio Regional Hospital,http://www.ovmc-eorh.com/,,+1 740 633 1100,,Martins Ferry,,40.0986533,-80.7201952,OpenStreetMap (Overpass)
UH Geauga Medical Center,http://www.uhhospitals.org/geauga,,+1 440 285 6000,University Hospitals of Cleveland,Chardon,OH,41.5085241,-81.1898508,OpenStreetMap (Overpass)
Heather Hill Rehab Hospital,https://www.heatherhill-care.net/,,+1 440 285 4040,Heather Hill Care Communities,Chardon,OH,41.535525,-81.2238952,OpenStreetMap (Overpass)
Three Gables Surgery Center,https://threegablessurgery.com/,,+1-740-886-9911,,Proctorville,OH,38.4414827,-82.3930433,OpenStreetMap (Overpass)
Mercy Health — Defiance Hospital,https://www.mercy.com/locations/hospitals/toledo/mercy-health-defiance-hospital,,+1 419 782 8444,Mercy Health,Defiance,,41.2837889,-84.3396686,OpenStreetMap (Overpass)
Surgical Hospital At Southwoods,https://www.southwoodshealth.com/,,+1 330 729 8000,,Boardman,,41.0156715,-80.655562,OpenStreetMap (Overpass)
OhioHealth Shelby Hospital,https://www.ohiohealth.com/locations/hospitals/shelby-hospital/,,+1 419 342 5015,OhioHealth,Shelby,,40.8823491,-82.6741026,OpenStreetMap (Overpass)
Cleveland Clinic Children's Hospital For Rehabilitation,https://my.clevelandclinic.org/pediatrics/departments,,+1 216 636 5437,Cleveland Clinic,Cleveland,,41.4826793,-81.6081107,OpenStreetMap (Overpass)
Milan General Hospital,https://www.wth.org/locations/milan-general-hospital,,+1 731 686 1591,West Tennessee Healthcare,Milan,,35.9125802,-88.7542561,OpenStreetMap (Overpass)
Hardin Medical Center,https://www.hardinmedicalcenter.org/,,+1 731 926 8000,,Savannah,TN,35.2284283,-88.2302168,OpenStreetMap (Overpass)
